experiment_id,subaction_index,narration_id,narration,verb,noun,all_nouns,start_frame,stop_frame,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,hand,candidate_source,raw_candidate_count,tried_candidate_count,contact_points,active_object_bbox,active_object_selection_score,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,projection_method,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,reference_mask_area,object_track_status,object_track_length,object_track_confidence,track_break_reason,ref_idx,ref_selection_reason,reference_gap,projection_source,projection_status,projected_contact_inside_count,projected_contact_to_object_distance,reference_hand_overlap_ratio,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,trajectory_status,status,fail_reason,sample_score,sample_dir,best_sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,trajectory_points,missing_trajectory_count,tracked_reference_object_bbox,label_heatmap_npy,label_heatmap_png,mask_projection_overlay,heatmap_shape,heatmap_mode,arrow_generated,is_final_tuple
E9,34,P01_109_34,dry hands,dry,hand,['hand'],3094,3349,3093.0,3348.0,5.0,3138.0,right,new_contact_episode,112,12,284,"[220.0, 169.0, 266.0, 246.0]",3.6902470457006498,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,2801,1.0,4034.0,0.9416433239962652,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9393333333333334,36,30,16,0.5333333333333333,1.8300820589065552,5,0.0,4284.0,success,114,0.2271414305349922,no_detection_or_flow,3134.0,pre_contact_gap_tracked_reference,4.0,contact_part_local_affine,success,5,0.0,0.0,,,,,,,success,keep,,6.043341284066138,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_05_frame_003138_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_05_frame_003138_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_05_frame_003138_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_05_frame_003138_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_05_frame_003138_right/vrb_style_affordance.png,6.0,0.0,"[215.85, 159.49, 266.6, 242.68]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_05_frame_003138_right/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_05_frame_003138_right/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_05_frame_003138_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E9,34,P01_109_34,dry hands,dry,hand,['hand'],3094,3349,3093.0,3348.0,6.0,3146.0,left,new_contact_episode,112,12,34,"[205.0, 234.0, 243.0, 253.0]",3.2489712030023727,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,640,1.0,798.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,36,36,1.0,0.18690326809883118,5,0.0,798.0,success,122,0.2271414305349922,no_detection_or_flow,3144.0,earliest_reliable_tracked_reference_no_pre_gap,2.0,contact_part_local_affine,success,5,0.0,0.1008,,,,,,,success,keep,,6.299692901957035,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/vrb_style_affordance.png,6.0,0.0,"[201.46, 233.62, 243.09, 252.55]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E9,34,P01_109_34,dry hands,dry,hand,['hand'],3094,3349,3093.0,3348.0,7.0,3147.0,left,new_contact_episode,112,12,42,"[207.0, 231.0, 252.0, 250.0]",3.2023163989165586,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,595,1.0,3499.0,0.7901987353206865,True,4,0.0,contact_part_mask,26,10,contact_part_local_affine,False,0.888425925925926,36,27,22,0.8148148148148148,1.431904673576355,4,0.0,4428.0,success,123,0.2271414305349922,no_detection_or_flow,3134.0,earliest_reliable_tracked_reference_no_pre_gap,13.0,contact_part_local_affine,success,4,0.0,0.0,,,,,,,success,keep,,5.7479903093297455,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_07_frame_003147_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_07_frame_003147_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_07_frame_003147_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_07_frame_003147_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_07_frame_003147_left/vrb_style_affordance.png,5.0,1.0,"[215.64, 160.64, 269.83, 242.66]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_07_frame_003147_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_07_frame_003147_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_07_frame_003147_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E9,34,P01_109_34,dry hands,dry,hand,['hand'],3094,3349,3093.0,3348.0,8.0,3148.0,left,new_contact_episode,112,12,46,"[209.0, 229.0, 253.0, 252.0]",3.263478341625057,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,250,1.0,3449.0,0.778906955736224,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,16,16,1.0,0.5876377820968628,5,0.0,4428.0,success,124,0.2271414305349922,no_detection_or_flow,3134.0,earliest_reliable_tracked_reference_no_pre_gap,14.0,contact_part_local_affine,success,5,0.0,0.0,,,,,,,success,keep,,6.305281279037094,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/vrb_style_affordance.png,4.0,2.0,"[215.64, 160.64, 269.83, 242.66]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E9,34,P01_109_34,dry hands,dry,hand,['hand'],3094,3349,3093.0,3348.0,9.0,3167.0,left,new_contact_episode,112,12,0,"[208.0, 196.0, 344.0, 249.0]",1.339528154400336,,,,,,,0,,,,,0,,,0,0,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_09_frame_003167_left,,,,,,,,,,,,,,False
E9,34,P01_109_34,dry hands,dry,hand,['hand'],3094,3349,3093.0,3348.0,10.0,3168.0,left,new_contact_episode,112,12,0,"[210.0, 193.0, 331.0, 249.0]",1.6384412597286149,,,,,,,0,,,,,0,,,0,0,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_10_frame_003168_left,,,,,,,,,,,,,,False
E9,34,P01_109_34,dry hands,dry,hand,['hand'],3094,3349,3093.0,3348.0,11.0,3169.0,left,new_contact_episode,112,12,125,"[213.0, 183.0, 354.0, 251.0]",3.1012563667221014,grabcut_fallback,,,,,contact_local_boundary,5446,0.7648876404494382,,,,0,,,26,0,,False,,36,0,0,,,0,,,success,145,0.2271414305349922,no_detection_or_flow,,,,,failed,0,,,,,,,,,not_run,discard,track_visibility_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_11_frame_003169_left,,,,,4.0,2.0,,,,,,,,False
E9,35,P01_109_35,put down cloth,put-down,cloth,['cloth'],3349,3372,3348.0,3371.0,0.0,3356.0,left,new_contact_episode,35,6,117,"[174.0, 173.0, 245.0, 249.0]",3.5681679508853237,grabcut_fallback,,,,,contact_local_boundary,3468,0.9352750809061489,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,232,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_35_P01_109_35/candidate_00_frame_003356_left,,,,,,,,,,,,,,False
E9,35,P01_109_35,put down cloth,put-down,cloth,['cloth'],3349,3372,3348.0,3371.0,1.0,3357.0,left,new_contact_episode,35,6,83,"[177.0, 167.0, 250.0, 247.0]",3.3300846807493265,grabcut_fallback,,,,,contact_local_boundary,3744,0.9006495068559057,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,233,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_35_P01_109_35/candidate_01_frame_003357_left,,,,,,,,,,,,,,False
E9,35,P01_109_35,put down cloth,put-down,cloth,['cloth'],3349,3372,3348.0,3371.0,2.0,3358.0,left,new_contact_episode,35,6,135,"[179.0, 162.0, 252.0, 246.0]",3.3446666068183766,grabcut_fallback,,,,,contact_local_boundary,3821,0.9065243179122182,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,234,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_35_P01_109_35/candidate_02_frame_003358_left,,,,,,,,,,,,,,False
E9,35,P01_109_35,put down cloth,put-down,cloth,['cloth'],3349,3372,3348.0,3371.0,3.0,3366.0,left,new_contact_episode,35,6,115,"[183.0, 122.0, 259.0, 215.0]",3.1750203653361817,,,,,,,0,,,,,0,,,0,0,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,gmm_failed:ValueError,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_35_P01_109_35/candidate_03_frame_003366_left,,,,,,,,,,,,,,False
E9,35,P01_109_35,put down cloth,put-down,cloth,['cloth'],3349,3372,3348.0,3371.0,4.0,3367.0,left,new_contact_episode,35,6,107,"[185.0, 121.0, 259.0, 213.0]",3.138819409395246,grabcut_fallback,,,,,contact_local_boundary,3844,0.8814492088970419,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,243,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_35_P01_109_35/candidate_04_frame_003367_left,,,,,,,,,,,,,,False
E9,35,P01_109_35,put down cloth,put-down,cloth,['cloth'],3349,3372,3348.0,3371.0,5.0,3368.0,left,new_contact_episode,35,6,84,"[178.0, 118.0, 261.0, 209.0]",3.176341246964765,grabcut_fallback,,,,,contact_local_boundary,3690,0.8947623666343356,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,244,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_35_P01_109_35/candidate_05_frame_003368_left,,,,,,,,,,,,,,False
E9,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,0.0,3392.0,left,new_contact_episode,214,7,0,"[162.0, 0.0, 224.0, 34.0]",0.9746999903183555,,,,,,,0,,,,,0,,,0,0,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_36_P01_109_36/candidate_00_frame_003392_left,,,,,,,,,,,,,,False
E9,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,1.0,3393.0,left,new_contact_episode,214,7,64,"[147.0, 57.0, 172.0, 96.0]",4.376660400572233,grabcut_fallback,,,,,small_object_whole_mask_allowed,975,1.0,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,269,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_36_P01_109_36/candidate_01_frame_003393_left,,,,,,,,,,,,,,False
E9,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,2.0,3394.0,left,new_contact_episode,214,7,34,"[144.0, 54.0, 172.0, 94.0]",4.014005766303583,grabcut_fallback,,,,,small_object_whole_mask_allowed,1120,1.0,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,270,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_36_P01_109_36/candidate_02_frame_003394_left,,,,,,,,,,,,,,False
E9,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,3.0,3424.0,left,new_contact_episode,214,7,83,"[0.0, 0.0, 201.0, 242.0]",2.649343494704905,grabcut_fallback,,,,,small_object_whole_mask_allowed,6999,0.1891110510672791,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,300,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_36_P01_109_36/candidate_03_frame_003424_left,,,,,,,,,,,,,,False
E9,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,4.0,3449.0,left,new_contact_episode,214,7,89,"[208.0, 115.0, 264.0, 206.0]",2.894509566718076,grabcut_fallback,,,,,small_object_whole_mask_allowed,2302,0.94189852700491,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,325,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_36_P01_109_36/candidate_04_frame_003449_left,,,,,,,,,,,,,,False
E9,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,5.0,3450.0,left,new_contact_episode,214,7,31,"[213.0, 123.0, 249.0, 163.0]",2.7059616957135817,grabcut_fallback,,,,,small_object_whole_mask_allowed,1440,1.0,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,326,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_36_P01_109_36/candidate_05_frame_003450_left,,,,,,,,,,,,,,False
E9,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373.0,3495.0,6.0,3451.0,left,new_contact_episode,214,7,43,"[211.0, 125.0, 253.0, 166.0]",3.6829892257000307,grabcut_fallback,,,,,small_object_whole_mask_allowed,1717,0.997096399535424,,,,0,,,26,0,,False,,36,0,0,,,0,,,failed,327,0.17844449751477431,track_confidence_below_threshold,,,,,not_run,0,,,,,,,,,not_run,discard,track_confidence_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_36_P01_109_36/candidate_06_frame_003451_left,,,,,,,,,,,,,,False
E9,37,P01_109_37,put down potatoes,put-down,potato,['potato'],3517,3552,3516.0,3551.0,0.0,3549.0,left,new_contact_episode,56,2,49,"[294.0, 159.0, 345.0, 193.0]",4.143480779046109,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,1734,1.0,1584.0,1.0,True,4,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9124999999999999,36,35,35,1.0,0.917489767074585,4,0.0,1584.0,success,361,0.46944466600528445,no_detection_or_flow,3548.0,pre_contact_gap_tracked_reference,1.0,contact_part_local_affine,success,4,0.0,0.24733333333333332,,,,,,,success,keep,,5.638975306987761,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_00_frame_003549_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_00_frame_003549_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_00_frame_003549_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_00_frame_003549_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_00_frame_003549_left/vrb_style_affordance.png,6.0,0.0,"[294.9, 158.14, 343.16, 190.92]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_00_frame_003549_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_00_frame_003549_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_00_frame_003549_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E9,37,P01_109_37,put down potatoes,put-down,potato,['potato'],3517,3552,3516.0,3551.0,1.0,3550.0,left,new_contact_episode,56,2,28,"[310.0, 160.0, 349.0, 191.0]",3.5931909708025205,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,1209,1.0,1518.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9819444444444445,36,36,31,0.8611111111111112,1.7248291969299316,5,0.0,1518.0,success,361,0.4765935695485121,no_detection_or_flow,3548.0,pre_contact_gap_tracked_reference,2.0,contact_part_local_affine,success,5,0.0,0.25626666666666664,,,,,,,success,keep,,5.93563290186988,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/vrb_style_affordance.png,6.0,0.0,"[298.52, 157.73, 344.53, 190.97]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E9,38,P01_109_38,move potatoes,move,potato,['potato'],3640,3706,3639.0,3705.0,0.0,3654.0,left,new_contact_episode,42,3,49,"[193.0, 117.0, 251.0, 155.0]",4.7115833393988975,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,2144,0.9727767695099818,2200.0,0.9725906277630415,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,36,36,1.0,0.31090641021728516,5,0.0,2262.0,success,361,0.20155983860272014,,3653.0,pre_contact_gap_tracked_reference,1.0,contact_part_local_affine,success,5,0.0,0.20062222222222223,,,,,,,success,keep,,6.183739474360148,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/vrb_style_affordance.png,6.0,0.0,"[191.95, 115.92, 250.19, 154.88]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
